ID_архива,Номер акта,Дата,Статус,Корпус,Этаж,ID_работы,Система,Работа,Локация,Захватка,Метод привязки,Файл,Ссылка,Подрядчик,Комментарий
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,5,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,5,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,6,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,6,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,6,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,6,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,6,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,6,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,7,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,7,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,7,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,7,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,7,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,7,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,8,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,8,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,8,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,8,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,8,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,8,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,9,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,9,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,9,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,9,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,9,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,9,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,10,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,10,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,10,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,10,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,10,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,10,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,11,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,11,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,11,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,11,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,11,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,11,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,12,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,12,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,12,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,12,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,12,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,12,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,13,W001,АПС,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,13,W006,АПС,Распред. короб,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,13,W011,АПС,Кабель,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,13,W020,АПС,Распред. короб,Стены,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,13,W021,АПС,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6975,ВЛКЛ03-С4-АПС,11.07.2025,Есть замечания,К4,13,W007,АПС,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АПС_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/48f7a50c-a34e-426e-b0e5-70cf0dd242b8/,"ООО ""Топ ID""","ЗАмечания по СМР работам все устранены, обьемы потверждены, надо согласовать разрез ВИС Мокап 2 эт., + решение по кабелю для линии оповещение АПС про экран. или не экран по решению заказчика."
6974,ВЛКЛ03-С4-АСКУВТ,11.07.2025,Принято,К4,2,W028,АСКУВТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АСКУВТ_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/66b57628-fa56-4417-bb4a-b577c40dd060/,"ООО ""Топ ID""",
6974,ВЛКЛ03-С4-АСКУВТ,11.07.2025,Принято,К4,2,W031,АСКУВТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АСКУВТ_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/66b57628-fa56-4417-bb4a-b577c40dd060/,"ООО ""Топ ID""",
6974,ВЛКЛ03-С4-АСКУВТ,11.07.2025,Принято,К4,2,W033,АСКУВТ,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АСКУВТ_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/66b57628-fa56-4417-bb4a-b577c40dd060/,"ООО ""Топ ID""",
6974,ВЛКЛ03-С4-АСКУВТ,11.07.2025,Принято,К4,3,W028,АСКУВТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АСКУВТ_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/66b57628-fa56-4417-bb4a-b577c40dd060/,"ООО ""Топ ID""",
6974,ВЛКЛ03-С4-АСКУВТ,11.07.2025,Принято,К4,3,W031,АСКУВТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_ВЛКЛ03-С4-АСКУВТ_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/66b57628-fa56-4417-bb4a-b577c40dd060/,"ООО ""Топ ID""",
6974,ВЛКЛ03-С4-АСКУВТ,11.07.2025,Принято,К4,3,W033,АСКУВТ,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_ВЛКЛ03-С4-АСКУВТ_К4_2025-07-11.pdf,https://acons-app.ru/api/v1/share/checklist/66b57628-fa56-4417-bb4a-b577c40dd060/,"ООО ""Топ ID""",
