ID,Очередь,Корпус,Этажи,Раздел,Подраздел,Работа,Номер акта,Дата,Статус,Подрядчик,Загрузил,Замечаний (всего),Замечаний (открытых),Файлы (S3),Google Drive URL,Комментарий,Обработан,Создан,Обновлён,Замечания (открытые),Замечания (закрытые)
11276,СБ3,К5,"11, 12, 13, 14, 15",Слаботочные сети,СОУЭ1,Разводка кабеля,7-С5.СБЗ-СОУЭ1,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/b5030d54-811c-421d-8e87-253e35220fd8/,,,Нет,2026-07-17,2026-07-17,"Маркировка кабельных линий, Расстояние между кабельными линиями",
11275,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16",Слаботочные сети,СОУЭ1,Монтаж оборудования системы СОУЭ1,6-С5.СБЗ-СОУЭ1,10.07.2026,Замечания устранены,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/5304c92d-aca1-49cb-95d5-56a3bd90bc1d/,,,Нет,2026-07-17,2026-07-17,,
11274,СБ3,К5,"11, 12, 13, 14, 15",Слаботочные сети,АПС,Разводка кабеля,8-С5.СБЗ-АПС,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/703e0d62-f808-4e30-80c2-f0bebc6022a4/,,,Нет,2026-07-17,2026-07-17,Расстояние между кабельными линиями,
11273,СБ3,К5,"11, 12, 13, 14, 15",Слаботочные сети,АСКУВТ,Разводка кабеля,7-С5.СБЗ-АСКУВТ,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/c6ad9cda-8e4b-454b-8256-24cab4a10c07/,,,Нет,2026-07-17,2026-07-17,"Маркировка кабельных линий, Отклонение от MR BASE, Расстояние между кабельными линиями",
11272,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16",Слаботочные сети,АПС,Монтаж оборудования АПС,7-С5.СБЗ-АПС,10.07.2026,Замечания устранены,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/bbf353c6-7e1c-4385-8a50-0d670916afd4/,,,Нет,2026-07-17,2026-07-17,,
11271,СБ3,К1,"18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34",Слаботочные сети,СОУЭ2,Разводка кабеля,2-С1.СБЗ-СОУЭ2,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/bd7c84f3-d7b9-4e43-98c5-53191de7dc73/,,,Нет,2026-07-17,2026-07-17,"Установить кабельные проходки, Монтаж не окончен, Расстояние между кабельными линиями",
11270,СБ3,К1,"30, 31, 32, 33, 34",Слаботочные сети,АСКУЭ,Разводка кабеля,4-С1.СБЗ-АСКУЭ,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/3e412b3f-17f7-4659-a42b-da3c3d9d0772/,,,Нет,2026-07-17,2026-07-17,"Согласовать непроектное решение, Расстояние между кабельными линиями, Установить кабельные проходки",
11269,СБ3,К5,"5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20",Слаботочные сети,АСКУЭ,Разводка кабеля,6-С5.СБЗ-АСКУЭ,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/9b511e52-12e2-4ad2-b84d-137a762b9a0b/,,,Нет,2026-07-17,2026-07-17,"Маркировка кабельных линий, Согласовать непроектное решение, Огнезащита отсутствует",
11268,СБ3,К5,"11, 12, 13, 14, 15",Слаботочные сети,УКВ,Разводка кабеля,8-С5.СБЗ-УКВ,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/3316c23a-6320-4f7c-8a0f-925c72bef30a/,,,Нет,2026-07-17,2026-07-17,"Маркировка кабельных линий, Расстояние между кабельными линиями",
11267,СБ3,К1,"30, 31, 32, 33, 34",Слаботочные сети,АСКУВТ,Разводка кабеля,4-С1.СБЗ-АСКУВТ,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/2fc35517-5102-4c96-b485-5be35780df16/,,,Нет,2026-07-17,2026-07-17,"Кабельные проходки не выполнены, Расстояние между кабельными линиями",
11266,СБ3,К1,"30, 31, 32, 33, 34",Слаботочные сети,СОУЭ1,Разводка кабеля,6-С1.СБЗ-СОУЭ1,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/cd3aec2a-23fa-4744-9415-8b313042401d/,,,Нет,2026-07-17,2026-07-17,"Монтаж не окончен, Установить кабельные проходки, Расстояние между кабельными линиями",
11265,СБ3,К1,"30, 31, 32, 33, 34",Слаботочные сети,АПС,Разводка кабеля,6-С1.СБЗ-АПС,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,4,4,https://acons-app.ru/api/v1/share/checklist/c6113c89-7686-46c7-9279-60c65a6b5262/,,,Нет,2026-07-17,2026-07-17,"Отклонение от РД, Монтаж не окончен, Установить кабельные проходки, Расстояние между кабельными линиями",
11264,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20",Слаботочные сети,АСКУВТ,Разводка кабеля,6-С5.СБЗ-АСКУВТ,10.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/9650bcf8-a7dc-4e90-8b25-d205c8f473be/,,,Нет,2026-07-17,2026-07-17,"Маркировка кабельных линий, Огнезащита отсутствует",
11178,СБ3,К5,"12, 13, 14",Слаботочные сети,УКВ,Монтаж оборудования,7-С5-СБЗ.УКВ,09.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/feda07de-a0c6-4527-aa58-ff34aadda9cd/,,,Нет,2026-07-13,2026-07-13,Отклонение от РД,
11177,СБ3,К8,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,УКВ,Монтаж оборудования,4-С8-СБЗ.УКВ,09.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/d1df0c4b-094c-405f-a9e8-3053ced3c80f/,,,Нет,2026-07-13,2026-07-13,Отклонение от РД,
11176,СБ3,К1,"5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15",Слаботочные сети,УКВ,Монтаж оборудования,4-С1-СБЗ.УКВ,09.07.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/fdcf1b58-976a-46ad-8fab-12d9a3e727c8/,,,Нет,2026-07-13,2026-07-13,Отклонение от РД,
11175,СБ3,К6,1,Слаботочные сети,СКС.ТХ,Монтаж оборудования,1-С6-СБЗ.СКС.ТХ,09.07.2026,Замечания устранены,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/d67f4bcf-958a-480a-9f9f-4427a9228115/,,,Нет,2026-07-13,2026-07-17,,
11087,СБ3,К8,"11, 12, 13",Слаботочные сети,УКВ,Разводка кабеля,3-С8-СБЗ.УКВ,26.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/6fec0cc8-c46f-4bb2-8ec1-f27db7d12a8f/,,,Нет,2026-07-07,2026-07-07,"Монтаж не окончен, Отрисовать схему по факту, Маркировка кабельных линий",
11086,СБ3,К1,"5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16",Слаботочные сети,УКВ,Разводка кабеля,3-С1-СБЗ.УКВ,26.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/8ad118df-97e1-4960-85d8-18863a748858/,,,Нет,2026-07-07,2026-07-07,"Монтаж не окончен, Работы не завершены, Маркировка кабельных линий",
11085,СБ3,К9,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,УКВ,Разводка кабеля,2-С9-СБЗ.УКВ,26.06.2026,Замечания устранены,"ООО ""Топ ID""",Валерий Семенов,3,0,https://acons-app.ru/api/v1/share/checklist/dd754e4f-1b09-4e1a-9804-f283adee58a7/,,,Нет,2026-07-07,2026-07-07,,"Отсутствует гофра, Работы не завершены, Маркировка кабельных линий"
11084,СБ3,К7,"6, 7, 8",Слаботочные сети,УКВ,Разводка кабеля,2-С7-СБЗ.УКВ,26.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,4,4,https://acons-app.ru/api/v1/share/checklist/daa41128-9bcf-4907-b1b4-bc68cb244e3a/,,,Нет,2026-07-07,2026-07-07,"Работы не завершены, Кабельные линии не доведены, Отсутствует гофра, Маркировка кабельных линий",
11174,СБ3,К2,"2, 3, 4",Слаботочные сети,УКВ,Разводка кабеля,1-С2.СБЗ.УКВ,25.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,5,5,https://acons-app.ru/api/v1/share/checklist/22c2d672-0869-4c6f-88c5-43ba4e1a4041/,,,Нет,2026-07-13,2026-07-13,"Штробы на домофон, Проходки в квартиры не закреплены, Совместно проложены кабеля, Маркировка кабельных линий, Бухты не заведены в стену",
11158,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10",Слаботочные сети,СОУЭ1,Монтаж оборудования системы СОУЭ1,13-С4.СБЗ.СОУЭ1,25.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/21afd2bc-18fa-4b56-b506-54a7477a837e/,,,Нет,2026-07-13,2026-07-13,,
11157,СБ3,К4,17,Слаботочные сети,УКВ,Разводка кабеля,11-С4.СБЗ.УКВ,25.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/d22c1c43-83b0-4930-9a97-0bf2535414ba/,,,Нет,2026-07-13,2026-07-13,"Бирки на ЩСС, Монтаж в зоне Алимак не выполнен",
11156,СБ3,К4,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16",Слаботочные сети,УКВ,Монтаж оборудования,10-С4.СБЗ.УКВ,25.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,4,4,https://acons-app.ru/api/v1/share/checklist/5dc563b1-7da1-4191-81f7-77f7a2e5224a/,,,Нет,2026-07-13,2026-07-13,"Нет доступа в помещение, Работы не завершены, Согласовать материалы, Согласовать розетки",
11173,СБ3,Паркинг,-3,Слаботочные сети,СОУЭ1,Разводка кабеля,1-П-СБЗ.СОУЭ1,19.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/c129797e-649e-44da-980f-0390febe1bc4/,,,Нет,2026-07-13,2026-07-13,"Маркировка кабельных линий, Отрисовать схему по факту",
11159,СБ3,К4,"16, 17",Слаботочные сети,АПС,Монтаж оборудования АПС,16-С4-СБЗ.АПС,19.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/11398a76-38f1-4c13-bbbf-798aa281dbe5/,,,Нет,2026-07-13,2026-07-13,Не соответствие MR Base,
11155,СБ3,К5,"5, 6, 7, 8, 9, 10",Слаботочные сети,АСКУЭ,Монтаж оконечных устройств,5-С5-СБЗ.АСКУЭ,19.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/5ba63f9f-c288-4d81-b336-f31ded5dce96/,,,Нет,2026-07-13,2026-07-13,,
11154,СБ3,К5,"5, 6, 7, 8, 9, 10",Слаботочные сети,АСКУВТ,Монтаж оконечных устройств,5_С5-СБЗ.АСКУВТ,19.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/52c0b3ad-a91f-4d10-b99c-cd6a7c2adbb3/,,,Нет,2026-07-13,2026-07-14,,
11153,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,АСКУЭ,Разводка кабеля,4-С5-СБЗ.АСКУЭ,19.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/15cc6c3e-367a-4580-8143-69252a53557a/,,,Нет,2026-07-13,2026-07-13,,
11152,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9, 10",Слаботочные сети,АСКУВТ,Разводка кабеля,4-С5-СБЗ.АСКУВТ,19.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/27e449a6-7576-43bd-90ba-b11b3da4bd81/,,,Нет,2026-07-13,2026-07-13,,
11083,СБ3,К2,2,Слаботочные сети,АСКУВТ,Разводка кабеля,1-С2-СБЗ.АСКУВТ,19.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/56f6a794-1e82-4a58-8df3-ac9be0f63354/,,,Нет,2026-07-07,2026-07-07,,
11082,СБ3,К2,2,Слаботочные сети,СОУЭ2,Разводка кабеля,1-С2.СБЗ-СОУЭ2,11.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/2c9c092d-bc45-463e-8ed1-51fabbaf448c/,,,Нет,2026-07-07,2026-07-07,Неправильный монтаж,
11081,СБ3,К2,2,Слаботочные сети,СОУЭ1,"Монтаж оборудования системы СОУЭ1, Разводка кабеля",1-С2.СБЗ-СОУЭ1,11.06.2026,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/c8ea3517-dd05-46ef-b9e8-901652a562d5/,,,Нет,2026-07-07,2026-07-07,Неправильный монтаж,
11080,СБ3,К2,2,Слаботочные сети,СКС0,Разводка кабеля,1-С2.СБЗ-СКС.А,11.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/44708d4a-154b-4389-9743-105850c77c29/,,,Нет,2026-07-07,2026-07-07,,
11079,СБ3,К2,2,Слаботочные сети,РТ,Разводка кабеля,1-С2.СБЗ-РТ,11.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/2b080497-44b1-41c7-824b-beda4ac53c4b/,,,Нет,2026-07-07,2026-07-07,,
11078,СБ3,К2,2,Слаботочные сети,АПС,Разводка кабеля,1-С2.СБЗ-АПС,11.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/9407e692-0886-4bea-9572-5928f4d224d5/,,,Нет,2026-07-07,2026-07-07,"Отсутствует РД, Неправильный монтаж, Монтаж не окончен",
10734,СБ3,К2,2,Слаботочные сети,СОУЭ2,Разводка кабеля,1-С2.СБ3-СOУЭ2,11.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/bc1cb76d-db3f-43ad-b1b3-e048384e1b65/,,,Нет,2026-06-20,2026-06-20,Неправильный монтаж,
10733,СБ3,К2,2,Слаботочные сети,СОУЭ1,Разводка кабеля,1-С2.СБ3-СОУЭ1,11.06.2026,Есть замечания,"ООО ""Глобал МЭП""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/13c00e8f-cc92-4248-840f-084f26f5b82d/,,,Нет,2026-06-20,2026-06-20,Ошибка в монтаже,
10732,СБ3,К2,2,Слаботочные сети,СКС0,Разводка кабеля,1-С2.СБЗ-СКС.А,11.06.2026,Принято,"ООО ""Топ ID""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/c51625af-29c3-4951-972a-86b6fe3caf94/,,,Нет,2026-06-20,2026-06-20,,
10730,СБ3,К2,2,Слаботочные сети,АПС,Разводка кабеля,1-С2.СБЗ-АПС,11.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,3,3,https://acons-app.ru/api/v1/share/checklist/22e7530a-a8cc-4cf0-a29a-efe48debd139/,,,Нет,2026-06-20,2026-06-20,"Отсутствует РД, Неправильный монтаж, Монтаж не окончен",
10753,СБ3,Паркинг,-1,Слаботочные сети,АПС,Монтаж оборудования АПС,ЧЛ С4.АПС.0626-02,10.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/704f5cde-5371-4dee-9881-8e0f2499e334/,,,Нет,2026-06-20,2026-07-14,Согласовать расстановку оборудования,
10748,СБ3,Паркинг,-1,Слаботочные сети,АПС,Монтаж оборудования АПС,ЧЛ С2.АПС.0626-02,10.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/99935931-cc6d-4b00-bec0-6979d8003321/,,,Нет,2026-06-20,2026-06-20,Монтаж не окончен,
10737,СБ3,Паркинг,-1,Слаботочные сети,СОУЭ1,"Монтаж оборудования системы СОУЭ1, Разводка кабеля",ЧЛ П.СОУЭ1.0626-01,10.06.2026,Принято,"ООО ""Интеллект Строй""",Валерий Семенов,0,0,https://acons-app.ru/api/v1/share/checklist/b05aa0ad-bc2d-46e0-a335-49acb5a83744/,,,Нет,2026-06-20,2026-06-20,,
10736,СБ3,Паркинг,-1,Слаботочные сети,АПС,Монтаж оборудования АПС,ЧЛ П.АПС.0626-01,10.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/2a891f28-f690-4338-ba23-6ee4caea9a29/,,,Нет,2026-06-20,2026-06-20,Неправильный монтаж,
10754,СБ3,К4,2,Слаботочные сети,УД,Разводка кабеля,ЧЛ С4.УД.0626-01,09.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/a8924ae7-0722-4b9a-bf53-053c4cd5a05d/,,,Нет,2026-06-20,2026-06-20,"Маркировка кабельных линий, Монтаж не окончен",
10752,СБ3,К4,2,Слаботочные сети,АПС,Разводка кабеля,ЧЛ С4.АПС.0626-01,09.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/9dec4bfd-e7b1-4fcb-bbdc-93a8317c1ef9/,,,Нет,2026-06-20,2026-06-20,Монтаж не окончен,
10751,СБ3,К3,2,Слаботочные сети,УД,Разводка кабеля,ЧЛ С3.УД.0626-01,09.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/5d0b8a93-8830-49b9-b4c8-92dc485d8387/,,,Нет,2026-06-20,2026-06-20,"Маркировка кабельных линий, Монтаж не окончен",
10750,СБ3,К3,2,Слаботочные сети,АПС,Разводка кабеля,ЧЛ С3.АПС.0626-01,09.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/77e65437-6a37-4964-a6f5-e622e7e800aa/,,,Нет,2026-06-20,2026-06-20,"Отрисовать схему по факту, Выполнить проходку кабельных линий",
10749,СБ3,К2,2,Слаботочные сети,УД,Разводка кабеля,ЧЛ С2.УД.0626-01,09.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/08b2a84e-e8f6-4f2d-994e-423ab4125705/,,,Нет,2026-06-20,2026-06-20,"Монтаж не окончен, Маркировка кабельных линий",
10747,СБ3,К2,2,Слаботочные сети,АПС,Разводка кабеля,ЧЛ С2.АПС.0626-01,09.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/a3ecabf6-1901-4195-b0bd-78b868d3ed2c/,,,Нет,2026-06-20,2026-06-20,"Монтаж не окончен, Маркировка кабельных линий",
10746,СБ3,К1,2,Слаботочные сети,УД,Разводка кабеля,ЧЛ С1.УД.0626-01,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/62443438-edd3-43a0-9086-70f017ec43ad/,,,Нет,2026-06-20,2026-06-20,Маркировка кабельных линий,
10745,СБ3,К1,"-3, -2, -1, 1, 1.1, 2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,СОУЭ2,Разводка кабеля,ЧЛ С1.СОУЭ2.0626-01,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/33d67a1a-f915-42c3-ad43-06658ce1151e/,,,Нет,2026-06-20,2026-06-20,Монтаж не окончен,
10744,СБ3,К1,"1, 1.1, 2",Слаботочные сети,СОУЭ1,Разводка кабеля,ЧЛ С1.СОУЭ1.0626-01,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/0507846c-61c0-431e-9cb4-5e87bef05cad/,,,Нет,2026-06-20,2026-06-20,Не выполнены гильзы,
10743,СБ3,К1,"1, 1.1",Слаботочные сети,СКС2,Разводка кабеля,ЧЛ С1.СКС2.0626-01,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/fb48f1ae-8688-4b29-888d-08367a4b8ac1/,,,Нет,2026-06-20,2026-06-20,Маркировка кабельных линий,
10742,СБ3,К1,"1, 1.1, 2",Слаботочные сети,СКС1,Разводка кабеля,ЧЛ С1.СКС1.0626-01,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/e2c69fd0-a5d9-45b6-8d15-ee4a266ec8f1/,,,Нет,2026-06-20,2026-06-20,Маркировка кабельных линий,
10741,СБ3,К1,1,Слаботочные сети,РФ,Разводка кабеля,ЧЛ С1.РФ.0626-01,08.06.2026,Есть замечания,"ООО ""Глобал МЭП""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/3564cb08-3aff-4910-b26d-0fc20fa88d12/,,,Нет,2026-06-20,2026-06-20,Бухта не проложена,
10740,СБ3,К1,2,Слаботочные сети,АСКУВТ,Разводка кабеля,ЧЛ С1.АСКУВТ.0626-01,08.06.2026,Замечания устранены,"ООО ""Интеллект Строй""",Валерий Семенов,2,0,https://acons-app.ru/api/v1/share/checklist/46d23989-3139-4118-a51b-8494b882a9f3/,,,Нет,2026-06-20,2026-06-20,,"Нет гильз, Маркировка кабельных линий"
10739,СБ3,К1,2,Слаботочные сети,АПС,Разводка кабеля,ЧЛ С1.АПС.0626-02,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/3eb9c036-1daa-4e1b-a759-1f1e105cd30e/,,,Нет,2026-06-20,2026-06-20,Отрисовать схему по факту,
10738,СБ3,К1,"1, 1.1, 2",Слаботочные сети,АПС,Разводка кабеля,ЧЛ С1.АПС.0626-01,08.06.2026,Есть замечания,"ООО ""Интеллект Строй""",Валерий Семенов,1,1,https://acons-app.ru/api/v1/share/checklist/007cdc30-a364-434e-b288-a20ff806877b/,,,Нет,2026-06-20,2026-06-20,Монтаж не окончен,
10615,СБ3,К5,"2, 4, 5, 6, 7, 8, 9, 10",Слаботочные сети,АПС,Монтаж оконечных устройств,"С5 АПС 2, 4-10 оборудование МОП",08.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/034e4060-077e-45a6-b458-fb13d4e45e2a/,,,Нет,2026-06-08,2026-06-08,,
10609,СБ3,К1,"5, 9, 11, 12, 13, 14, 15, 16",Слаботочные сети,СОУЭ1,Монтаж оконечных устройств,"С1 СОУЭ1, 5, 9, 11-16 оборудование МОП квю",08.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/b18f8755-8b6f-41a3-becc-03b495002d12/,,,Нет,2026-06-08,2026-06-08,,
10735,СБ3,Паркинг,-1,Слаботочные сети,АПС,Монтаж оборудования АПС,4-П.СБЗ-АПС,05.06.2026,Есть замечания,"ООО ""Топ ID""",Валерий Семенов,2,2,https://acons-app.ru/api/v1/share/checklist/8d2a6da9-2cd8-47ee-abca-5cc17f8f7474/,,,Нет,2026-06-20,2026-07-13,"Неправильный монтаж, Отсутствует РД",
10614,СБ3,К5,"2, 4, 5, 6, 7, 8, 9, 10",Слаботочные сети,СОУЭ1,Монтаж оконечных устройств,"С5 СОУЭ1 2, 4-10эт оборудование",05.06.2026,Принято,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/bd862630-107d-4051-b9c2-a7ba5021e9e0/,,надо  сходить подписать  у СРД.,Нет,2026-06-08,2026-06-08,,
10613,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15",Слаботочные сети,РФ,"Монтаж оконечных устройств, Разводка кабеля",С5 РТ 2-15эт. кабель + коробки,05.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/a4c267c9-06cd-4ba9-b6a4-f5b9253fdb57/,,,Нет,2026-06-08,2026-06-08,,
10612,СБ3,К5,"2, 4, 5, 6, 7, 8, 9, 10",Слаботочные сети,СОУЭ2,Монтаж оконечных устройств,"С5 СОУЭ2 2, 4-10эт оборудование",05.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/e313e4e8-d6e5-4ff0-8431-d2cb21bfcec8/,,,Нет,2026-06-08,2026-06-08,,
10611,СБ3,К5,"2, 3, 4, 5, 6, 7, 8, 9, 10",Слаботочные сети,СОТС,Монтаж оконечных устройств,С5 СОТС 2- 10эт оборудование,05.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/6e7e169b-a87a-459f-b483-93a4bd3ac1e1/,,,Нет,2026-06-08,2026-06-08,,
10610,СБ3,К4,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16",Слаботочные сети,СОТС,Монтаж оконечных устройств,С4 СОТС 3-16эт. МОП оборудование,05.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/f3b292be-2da4-4ef3-aa18-9ce6a83dc87b/,,,Нет,2026-06-08,2026-06-08,,
10608,СБ3,К1,"11, 12, 13, 14, 15, 16",Слаботочные сети,АПС,Монтаж оконечных устройств,С1 АПС Оборудование  кв. МОП11-16эт.,05.06.2026,Есть замечания,"ООО ""Топ ID""",Артём Куценко,0,0,https://acons-app.ru/api/v1/share/checklist/3b602cef-3048-44d1-829f-f4820d955691/,,,Нет,2026-06-08,2026-06-08,,
